epoch,train_loss,test_acc@1,test_acc@5
1,4.5795189888049395,42.77,89.79
2,3.5558208245497482,47.97,92.58999999999999
3,2.8818456839292477,51.61,94.39999999999999
4,2.4834228148827187,54.14,94.75
5,2.2119736689787644,56.8,95.67
6,2.017054798052861,58.720000000000006,96.09
7,1.8751852460396596,60.9,96.31
8,1.7429788944048759,61.25000000000001,96.56
9,1.673061038591923,62.93,96.82
10,1.5999327656550286,64.34,97.02
11,1.5310106268295876,63.46000000000001,97.02
12,1.484766855606666,64.68,97.16
13,1.4387202385144355,64.94,97.32
14,1.399830231299767,65.77,97.35000000000001
15,1.3687220082833216,66.09,97.46000000000001
16,1.3332807663159492,66.79,97.72999999999999
17,1.3086188134474632,66.64999999999999,97.48
18,1.281711991933676,67.27,97.61999999999999
19,1.2544417346135164,67.45,97.76
20,1.2339448938002953,67.56,97.68
21,1.2172008460912949,67.86,97.83
22,1.2014283822132992,68.43,97.77
23,1.1659841137054638,68.0,97.78999999999999
24,1.149949107873134,68.38,97.89
25,1.1311536435897533,69.14,97.96000000000001
26,1.1256104643528277,68.83,98.0
27,1.1252603909908196,69.53,98.1
28,1.1176332547114445,69.47,98.17
29,1.0814904778431624,69.28,98.07000000000001
30,1.0811145004553673,69.67999999999999,98.16
31,1.0769477935937735,69.73,98.00999999999999
32,1.0475702035121428,70.48,98.22999999999999
33,1.03763457322732,70.37,98.24000000000001
34,1.0423876551481395,70.19,98.24000000000001
35,1.027771617204715,70.19,98.16
36,1.0076427456660149,70.39,98.27
37,1.0094337500058688,71.50999999999999,98.37
38,1.0040325800577798,71.21,98.4
39,0.9888167894803561,70.99,98.2
40,0.9864497942802234,70.95,98.37
41,0.9736114090833908,71.52,98.37
42,0.9664640116385924,71.53,98.28
43,0.9569255500267714,72.39999999999999,98.46000000000001
44,0.9492713471253713,71.8,98.56
45,0.9507784062471145,71.78999999999999,98.46000000000001
46,0.9416381519574385,71.89,98.35000000000001
47,0.9417686590781579,72.04,98.46000000000001
48,0.9300116034654471,72.67,98.42
49,0.9275358472114954,72.42,98.41
50,0.9183138641027304,72.00999999999999,98.42
51,0.9058678018741119,72.81,98.47
52,0.9065400151106028,72.61,98.54
53,0.9180937857199938,72.65,98.46000000000001
54,0.9027339915434519,72.77,98.48
55,0.9023103328851553,73.26,98.48
56,0.8876903850298662,73.3,98.50999999999999
57,0.8843353755963155,72.88,98.44000000000001
58,0.8779304455488156,72.61,98.48
59,0.8761096161145431,72.92999999999999,98.47
60,0.8760438431531955,73.3,98.49
61,0.8692571551371844,72.81,98.49
62,0.8707759572909428,73.14,98.67
63,0.8616691268407382,73.15,98.57000000000001
64,0.864620868059305,73.24000000000001,98.68
65,0.8477113784887852,73.64,98.59
66,0.8493321855862935,73.9,98.66
67,0.8403366030790866,73.66,98.56
68,0.8280730571502294,73.6,98.52
69,0.8282746247756175,73.7,98.58
70,0.8350255495462662,73.87,98.59
71,0.8299692458067185,73.85000000000001,98.56
72,0.8278719339615259,74.36,98.79
73,0.8239890583050556,74.31,98.68
74,0.8252631771258819,74.19,98.56
75,0.8106417087408212,74.07000000000001,98.63
76,0.8162527851569347,74.36,98.64
77,0.7987966783535786,74.19,98.61999999999999
78,0.8060621824019994,74.11999999999999,98.71
79,0.7979050604960858,74.5,98.66
80,0.7946099807054569,74.33,98.68
81,0.7970630231576088,74.78,98.71
82,0.7930654322489714,74.5,98.61
83,0.7967376060974903,74.61,98.77
84,0.7882478736914121,74.69,98.83999999999999
85,0.7829778752265832,74.78,98.64
86,0.7762259978514451,74.69,98.7
87,0.7762448130509793,74.48,98.77
88,0.7820492619123214,73.82,98.57000000000001
89,0.7743683805832496,74.67,98.74000000000001
90,0.7655069776070423,74.39,98.66
91,0.7657848109037448,74.5,98.74000000000001
92,0.7598163150059871,74.86,98.7
93,0.7573965411155652,75.22,98.71
94,0.753838380254232,74.99,98.71
95,0.7605173659630311,75.35,98.7
96,0.7602791990989294,75.4,98.77
97,0.758346379490999,75.58,98.87
98,0.7565608244675857,75.79,98.8
99,0.7530970843174518,75.57000000000001,98.79
100,0.7431471347044676,75.55,98.74000000000001
101,0.749255766471227,75.46000000000001,98.78
102,0.7452513614526162,75.44,98.79
103,0.7382920199479812,75.53999999999999,98.8
104,0.7452948455627147,75.49,98.8
105,0.739167530185137,75.78,98.76
106,0.7385705173015594,75.82,98.88
107,0.7359743216098883,75.74,98.82
108,0.7363749579741404,76.32,98.85000000000001
109,0.722309561417653,75.89,98.82
110,0.7297592497788943,75.33,98.7
111,0.7259597425277416,76.37,98.85000000000001
112,0.7240928063025841,75.92,98.83999999999999
113,0.7171223640441895,75.99000000000001,98.82
114,0.7206743820355489,76.74,98.91
115,0.7187166748902737,76.24,98.79
116,0.7157674914751297,76.49000000000001,98.96000000000001
117,0.7100852079116381,76.23,98.8
118,0.7134890626638364,76.42999999999999,98.83999999999999
119,0.7064973882375619,76.33,98.8
120,0.7107970694700877,76.55,98.94
121,0.707239733521755,76.36,98.85000000000001
122,0.7036346194071648,76.75999999999999,98.9
123,0.7125855976190323,76.44,99.0
124,0.7012085913083492,77.23,99.0
125,0.7003588936267755,76.83,98.97
126,0.6954840778540342,76.57000000000001,98.94
127,0.6969777347185673,77.02,99.0
128,0.7035927461507993,77.39,98.91
129,0.6914963434139888,76.68,99.03
130,0.690248313622597,77.17,98.94
131,0.6979469426931479,76.64999999999999,98.97
132,0.6829517657940204,76.49000000000001,98.95
133,0.6855980047812829,77.27000000000001,98.99
134,0.6859325612202669,77.11,98.95
135,0.6889853425515003,77.75999999999999,98.98
136,0.6882788465573237,77.22,99.00999999999999
137,0.6880024857245959,77.51,98.9
138,0.6811750355439309,76.94,99.00999999999999
139,0.6749022094867169,77.3,98.95
140,0.6819861992047384,77.36,99.00999999999999
141,0.6738130159867115,77.82,99.02
142,0.6720813301129219,77.97,99.00999999999999
143,0.6707523523997038,77.39,98.95
144,0.6752246506703206,77.35,98.9
145,0.6790564702107356,77.92,98.89
146,0.6717020023327608,77.53,99.1
147,0.6710188100735347,77.62,98.99
148,0.670255069167186,77.52,99.11
149,0.6642152936030656,77.89,98.94
150,0.6625273421024664,77.75,99.08
151,0.6602575941727712,77.41,98.95
152,0.6674396229095948,77.53,98.98
153,0.6624883747253663,77.77,99.00999999999999
154,0.657025882983819,77.95,99.00999999999999
155,0.6601742020020118,77.97,99.03
156,0.6597604406949801,77.86999999999999,99.08
157,0.6633876022620079,77.86999999999999,99.06
158,0.6593538114657769,77.74,99.00999999999999
159,0.6583911045239522,78.01,99.09
160,0.6584920873244603,77.47,99.0
161,0.6637374044228823,78.27,98.99
162,0.6589646985133489,77.58,98.99
163,0.6544855476954045,77.83,99.02
164,0.6415974558928074,77.56,98.99
165,0.6483908586777174,78.39,99.07000000000001
166,0.6554164054302068,78.45,99.02
167,0.6573681098528398,78.14999999999999,98.99
168,0.6519022931655248,78.09,99.0
169,0.645293932618239,77.59,98.94
170,0.6368044722538728,78.66,99.0
171,0.6422225508934413,78.23,99.05000000000001
172,0.6433662637686118,78.44,99.14
173,0.6424421372321936,77.82,99.09
174,0.640124368820435,78.46,99.03999999999999
175,0.6430437844533187,78.53999999999999,99.03999999999999
176,0.6309593888429496,78.86,99.16
177,0.6440112320276407,78.51,99.05000000000001
178,0.6348225136597951,78.32000000000001,99.05000000000001
179,0.6328197498352099,79.03999999999999,99.09
180,0.6330468790653424,78.31,99.02
181,0.6447654034846868,78.45,99.06
182,0.6296591071746288,77.81,98.92999999999999
183,0.6299866061944228,78.44,99.15
184,0.6397555452890885,78.42,99.08
185,0.6324669853234902,78.55,99.09
186,0.6287388378993058,78.8,99.14
187,0.6293128543939346,78.99000000000001,99.09
188,0.62868052591116,78.94,99.17
189,0.620468694353715,79.14,99.26
190,0.6212874543208342,79.3,99.14
191,0.6227085541456173,78.95,99.05000000000001
192,0.629539584960693,78.9,99.19
193,0.6284496556489896,78.69,99.15
194,0.6210868830100084,79.17999999999999,99.05000000000001
195,0.6289209741812486,79.36,99.13
196,0.6277355760335922,79.46,99.28
197,0.6187334905832241,78.92,99.09
198,0.6234710630698082,79.14,99.06
199,0.6155171176561942,79.47999999999999,99.05000000000001
200,0.610189248354007,79.38,99.18
201,0.6145788748294879,79.16,99.11
202,0.6158164903903619,79.27,99.14
203,0.6162711200041648,79.17999999999999,99.15
204,0.6108731919374222,79.03,99.21
205,0.6151726691386639,78.92,99.18
206,0.6104170492062202,79.05,99.16
207,0.611887001609191,79.14999999999999,99.13
208,0.613795145199849,79.77,99.16
209,0.6069003238891943,79.32000000000001,99.21
210,0.6059351985271161,79.47999999999999,99.16
211,0.6063194192372836,79.05,99.1
212,0.6080659695924857,79.05,99.11999999999999
213,0.6226959006908612,79.4,99.1
214,0.6102484300350531,79.69000000000001,99.16
215,0.612410487425633,79.17,99.02
216,0.6077432793684495,79.45,99.14
217,0.6088385466581736,79.25,99.11999999999999
218,0.6086415024904105,79.75999999999999,99.16
219,0.6098342649447612,79.67999999999999,99.11999999999999
220,0.6089070498943329,79.36,99.2
221,0.6032356618306576,79.46,99.17
222,0.5994810901391201,80.04,99.27
223,0.6039747957235727,79.63,99.14
224,0.5966303207171268,79.78,99.21
225,0.5983322064081827,80.52,99.18
226,0.5972647743347363,79.7,99.14
227,0.5997633051413757,79.80000000000001,99.22
228,0.6002772199037748,80.04,99.25
229,0.5843931972216337,79.75,99.1
230,0.5967184198208344,79.94,99.22999999999999
231,0.5999554855701251,79.57,99.15
232,0.5975752369715617,79.28,99.11
233,0.5913922593379632,80.12,99.24
234,0.6004542013773552,79.9,99.17
235,0.5961045009967608,79.9,99.21
236,0.5947652518749237,79.85,99.16
237,0.5889962667838121,80.04,99.17
238,0.5881635391559357,80.28,99.19
239,0.591168160087023,80.06,99.09
240,0.5939769614201326,80.32000000000001,99.22
241,0.5936643216854487,79.9,99.21
242,0.5865957095836982,79.86,99.24
243,0.5930492994112846,79.92,99.2
244,0.5907894875758734,79.67999999999999,99.1
245,0.5880434520733662,80.04,99.18
246,0.5871628527457897,80.56,99.2
247,0.5855722273007418,80.58,99.25
248,0.5831921267967958,80.28999999999999,99.22
249,0.5830347699232591,80.61,99.24
250,0.586699893230047,80.16,99.22999999999999
251,0.5827531620478019,80.15,99.21
252,0.5780495376158983,80.35,99.27
253,0.580108924019031,80.28,99.22
254,0.5771585665452175,80.64,99.33
255,0.5690852360083507,80.82000000000001,99.22999999999999
256,0.5758837345318917,80.72,99.2
257,0.5843879313805165,80.15,99.14
258,0.5809024372926125,80.64,99.24
259,0.5790299300964062,80.56,99.2
260,0.576185967754095,80.54,99.14
261,0.5766519104823088,80.64,99.2
262,0.5768608149809715,80.57,99.13
263,0.5700191477170358,80.34,99.17
264,0.5807351710704657,80.78,99.24
265,0.5805370630362094,80.36999999999999,99.18
266,0.5718486511554474,80.85,99.25
267,0.5740322152009377,80.57,99.18
268,0.5702696811694365,80.47,99.27
269,0.5682260344425837,80.55,99.11
270,0.5724099969252562,80.78,99.24
271,0.5656899598928599,80.32000000000001,99.24
272,0.5715809323848822,80.87,99.13
273,0.5725494277018767,80.53,99.11
274,0.5756103533200728,80.74,99.21
275,0.56601252639905,80.66,99.22
276,0.5738519038145359,80.95,99.25
277,0.5722275082117472,81.05,99.15
278,0.5647541840107013,80.69,99.24
279,0.5637239612065829,80.62,99.21
280,0.5672803599865008,81.07,99.31
281,0.5718482994880432,81.16,99.28
282,0.5714165702080115,81.02000000000001,99.24
283,0.5551447835488197,80.78999999999999,99.28
284,0.5670697638621697,80.75,99.18
285,0.5659879316122104,81.08,99.18
286,0.5596015322666902,81.05,99.27
287,0.5610029735626318,81.42,99.31
288,0.5610239882499743,80.83,99.09
289,0.5683156653092458,81.01,99.17
290,0.559263043373059,80.97999999999999,99.27
291,0.5666935887856361,81.32000000000001,99.36
292,0.5589155740462817,81.17999999999999,99.21
293,0.5576198306603309,81.15,99.22
294,0.5544542660315831,80.92,99.22
295,0.5601078736476409,81.32000000000001,99.25
296,0.5629476740574225,81.27,99.27
297,0.5611706577814543,81.19,99.26
298,0.5527719571804389,81.39999999999999,99.22
299,0.5601245939731598,81.16,99.31
300,0.5637387310083096,81.63,99.36
301,0.562903146025462,81.69,99.25
302,0.5532916117937137,81.43,99.25
303,0.5620457037901267,81.46,99.14
304,0.5532937895793181,81.17999999999999,99.24
305,0.5542464461082067,81.23,99.14
306,0.553544233013422,81.71000000000001,99.32
307,0.5588601722167088,81.54,99.22999999999999
308,0.554847164490284,81.33,99.22
309,0.5541887566829339,81.49,99.29
310,0.5600151249995599,81.27,99.22999999999999
311,0.557887398203214,81.58999999999999,99.29
312,0.5554224841105633,81.55,99.31
313,0.5541606828188285,81.78999999999999,99.35000000000001
314,0.5559639061108613,81.76,99.37
315,0.5601013410549898,81.47999999999999,99.33
316,0.5492792781346884,81.22,99.21
317,0.5464039214146443,81.5,99.24
318,0.5506219515433678,81.78,99.2
319,0.549521799500172,81.69999999999999,99.22999999999999
320,0.5463715123060422,81.5,99.28
321,0.5498231705182638,82.01,99.22999999999999
322,0.5494838077288408,81.49,99.29
323,0.550114379861416,81.82000000000001,99.3
324,0.5593728687518682,81.56,99.28
325,0.5458529381415783,81.77,99.4
326,0.5432395039460598,81.8,99.33999999999999
327,0.5448716441790263,81.66,99.29
328,0.5547596148191354,81.56,99.36
329,0.5559912577653543,81.6,99.41
330,0.54987329519712,81.63,99.28
331,0.541791597696451,81.86,99.33
332,0.5469565980709516,81.71000000000001,99.42999999999999
333,0.5452007590196072,81.8,99.33
334,0.5461598293139385,81.57,99.24
335,0.5428810523870664,81.54,99.29
336,0.5485887709336403,81.55,99.33999999999999
337,0.5431764436073793,81.28,99.22999999999999
338,0.5438500183515059,81.47999999999999,99.25
339,0.53941551783146,81.54,99.36
340,0.5417219971234982,81.49,99.24
341,0.5426198672025632,81.67999999999999,99.29
342,0.5440671089367989,81.3,99.27
343,0.5519871671230365,81.63,99.22999999999999
344,0.5367238163183897,81.87,99.35000000000001
345,0.5529769195960118,81.41000000000001,99.27
346,0.5392731891228603,82.41000000000001,99.37
347,0.5399527651377213,81.71000000000001,99.36
348,0.5399408875367581,81.89,99.33
349,0.5353438482834743,81.16,99.26
350,0.541288788502033,81.58,99.33999999999999
351,0.5392711852605526,81.41000000000001,99.32
352,0.5371886134147644,81.89999999999999,99.3
353,0.540527192904399,82.55,99.35000000000001
354,0.5446835959569002,81.71000000000001,99.32
355,0.5282146996412522,82.23,99.47
356,0.5395855040886464,82.5,99.31
357,0.5378602626996163,82.04,99.3
358,0.5333279372789921,82.28,99.32
359,0.539699756869903,82.27,99.37
360,0.5390400921687102,82.35,99.3
361,0.5290833622217178,82.19,99.41
362,0.5397392504490339,81.75,99.22
363,0.5371902439074638,81.83,99.35000000000001
364,0.5352335077065687,82.14,99.28
365,0.5353674511878919,81.92,99.29
366,0.5284513177780005,82.09,99.37
367,0.541848191466087,82.3,99.33
368,0.5343806212529157,81.99,99.33999999999999
369,0.5320253912454996,82.3,99.19
370,0.5419292725049533,82.13000000000001,99.26
371,0.5370621679685055,82.15,99.33
372,0.538987878881968,82.11,99.33
373,0.526527372155434,82.35,99.26
374,0.5320844158148155,81.98,99.3
375,0.5262396949223983,82.50999999999999,99.28
376,0.5308549798451937,82.19,99.27
377,0.5249931227702361,82.3,99.32
378,0.5370835800201464,82.55,99.29
379,0.534866904371824,82.0,99.25
380,0.540209518181972,82.42,99.32
381,0.5333675877406047,82.45,99.27
382,0.5320571741996667,81.99,99.32
383,0.5347010421447265,82.64,99.33
384,0.5280768723059923,82.09,99.25
385,0.5258078510180498,82.48,99.31
386,0.5276954535490427,82.53,99.29
387,0.5280753490252372,81.71000000000001,99.22999999999999
388,0.5334139129290214,82.06,99.32
389,0.5297634854530677,81.87,99.27
390,0.5216668735712002,82.33,99.36
391,0.5236487918175183,82.34,99.29
392,0.521995043143248,82.14,99.29
393,0.5219559656503873,81.88,99.31
394,0.5317325595097664,81.87,99.28
395,0.5302186998037192,81.69999999999999,99.18
396,0.5348633238902458,81.94,99.32
397,0.526437068826113,81.87,99.21
398,0.5224257628887128,82.67,99.32
399,0.5239854547457817,82.15,99.33999999999999
400,0.5282659710217745,82.0,99.33
401,0.5198057816578792,82.15,99.33
402,0.5268695827478017,82.65,99.28
403,0.531745956494258,82.19,99.29
404,0.533238023137435,82.28999999999999,99.4
405,0.5230872864142443,82.77,99.24
406,0.5283425432749284,82.17999999999999,99.31
407,0.5212763991111364,82.3,99.27
408,0.5292431530279991,82.33,99.26
409,0.520798484637187,82.58,99.22
410,0.5225661888336524,82.36,99.29
411,0.5280295271904041,82.32000000000001,99.33
412,0.5227255059358401,82.67,99.36
413,0.5267025079482641,82.97,99.31
414,0.5196031855467038,82.53,99.42
415,0.5234520806716039,82.93,99.38
416,0.5246039700813783,82.80999999999999,99.32
417,0.5162692996935967,82.47,99.33999999999999
418,0.5217997420292634,82.5,99.19
419,0.5164014658102623,82.85,99.36
420,0.5184136153031618,82.49,99.32
421,0.5253773376727715,82.83,99.25
422,0.5291846193564244,82.93,99.35000000000001
423,0.5231472714589193,83.0,99.37
424,0.5195101449886957,82.78999999999999,99.29
425,0.5193297549700125,83.36,99.36
426,0.5130144385955273,83.1,99.33
427,0.518316086821067,83.05,99.33
428,0.518910108315639,83.0,99.41
429,0.5185529710390628,83.16,99.4
430,0.5193910566660074,83.11,99.33
431,0.522940922776858,82.85,99.39
432,0.5196760435899098,82.74000000000001,99.31
433,0.5202268527104305,82.63000000000001,99.32
434,0.511651316514382,83.31,99.39
435,0.522192452656917,83.27,99.36
436,0.516886248267614,82.5,99.26
437,0.5136320592501225,83.12,99.31
438,0.5161133003540528,83.07,99.32
439,0.5144457761293803,82.89999999999999,99.42
440,0.5201538692682217,82.62,99.35000000000001
441,0.5158949952859145,83.21,99.36
442,0.5197627966984725,82.36,99.33
443,0.5166079710691404,82.96,99.28
444,0.5201930094223756,83.0,99.32
445,0.5155404394253706,83.06,99.33
446,0.5151178210973739,82.87,99.29
447,0.5156487658237799,83.07,99.29
448,0.5196332835234129,82.83,99.4
449,0.5137878404977995,82.72,99.42
450,0.5069623628487954,83.34,99.39
451,0.5110601875262383,83.14,99.37
452,0.5177424203126858,83.11,99.31
453,0.5143552568478462,82.93,99.28
454,0.5078249307015004,83.34,99.31
455,0.5144480486710866,83.11,99.32
456,0.5163187772799761,83.22,99.46000000000001
457,0.5134652573328752,83.38,99.44
458,0.5084657342005998,83.25,99.3
459,0.5211110770702362,83.43,99.22999999999999
460,0.5139725792866486,83.62,99.4
461,0.5048416496087343,83.67999999999999,99.38
462,0.5090051877957124,83.19,99.4
463,0.5100976300545228,82.89999999999999,99.38
464,0.5100384970506032,82.93,99.25
465,0.5153900840343573,82.80999999999999,99.32
466,0.5133062899876863,82.91,99.33999999999999
467,0.5108551388367628,82.97,99.37
468,0.5109277283534025,82.71,99.22999999999999
469,0.5135156783537987,83.47,99.4
470,0.5143034127278205,82.6,99.29
471,0.5115189944322293,83.16,99.32
472,0.5109266098493185,83.3,99.36
473,0.5075183441241582,83.66,99.25
474,0.5172116518784792,83.22,99.28
475,0.5118536625917142,83.64,99.4
476,0.5119126315300281,83.07,99.25
477,0.5111587458696121,83.42,99.39
478,0.51498880699659,83.6,99.38
479,0.5106996075465129,83.06,99.31
480,0.5040364693372678,83.86,99.35000000000001
481,0.5151550325063559,82.85,99.27
482,0.5037511588671268,83.41,99.32
483,0.5090892836069449,83.71,99.41
484,0.5088924994071324,83.71,99.44
485,0.5082848143119079,83.52000000000001,99.33999999999999
486,0.5048664373465074,83.67,99.39
487,0.5042488932609558,83.86,99.4
488,0.512050880300693,83.58,99.42
489,0.5114305367836586,83.53,99.41
490,0.5107203405637007,83.43,99.36
491,0.5086202725386009,83.11,99.42999999999999
492,0.5056924079473202,83.06,99.37
493,0.5016155686898109,83.28999999999999,99.37
494,0.500213346343774,83.87,99.36
495,0.5084080799267843,83.64,99.35000000000001
496,0.5082568761629936,83.83,99.36
497,0.5071507204037446,83.16,99.44
498,0.5046966160719212,82.87,99.33
499,0.5063677259744742,83.11,99.33
500,0.5012413316812271,83.82,99.25
501,0.5046402467366976,83.52000000000001,99.32
